customer_id,external_customer_key,first_name,last_name,gender,birth_date,email,phone,language_code,country_code,country,city,postal_code,acquisition_channel,acquisition_source,marketing_opt_in,preferred_device_type,signup_datetime,first_order_datetime,last_order_datetime,lifetime_orders,lifetime_gross_revenue,lifetime_discount_amount,lifetime_net_revenue,total_refunds_amount,avg_order_value,loyalty_tier,customer_segment,is_active_customer,churn_risk_score
CUST0000083,CK-9BCFA40A2C96,Amelia,Duncan,female,1963-12-14,amelia.duncan@outlook.com,(0306) 9990030,en,GB,United Kingdom,Glasgow,JE4 3YP,Marketplace,Cdiscount,False,desktop,2023-11-03 14:33:03,2024-04-13 01:12:22,2025-08-10 21:49:57,5,1165.27,29.19,1373.64,315.02,274.73,Gold,Occasional Buyer,True,36
CUST0000084,CK-14E6E4B86CA6,Severino,Pardo,male,1998-09-28,severino.pardo@outlook.com,+34871103413,es,ES,Spain,Madrid,07619,Email,Newsletter,False,desktop,2024-08-13 15:28:44,2024-08-18 14:40:01,2025-12-24 03:18:04,6,829.1,62.55,937.6,0.0,156.27,Gold,Repeat Customer,True,10
CUST0000085,CK-A204A18671E6,Isabella,Iannucci,female,1966-08-17,isabella.iannucci@gmail.com,+39 34378161899,it,IT,Italy,Genoa,19121,Direct,Direct,True,mobile,2024-05-10 01:49:42,2024-10-17 10:44:59,2025-08-28 12:51:50,5,3369.83,540.84,1995.68,16.99,399.14,Gold,Occasional Buyer,True,36
CUST0000086,CK-7CB3DDEABBE7,Juliette,Roland,female,1960-08-26,juliette.roland@yahoo.com,+1-772-542-3884x9696,fr,BE,Belgium,Mons,18632,Organic Search,DuckDuckGo,False,mobile,2026-02-28 20:20:59,2026-03-20 08:29:15,2026-03-26 22:21:49,3,314.63,3.0,382.92,0.0,127.64,Silver,Repeat Customer,True,16
CUST0000087,CK-264CC91C144F,Bethany,Lynch,female,1963-01-07,bethany.lynch@outlook.com,(0141)4960724,en,GB,United Kingdom,Edinburgh,L88 9SY,Referral,Review Site,False,desktop,2023-04-08 15:32:13,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0000088,CK-31C151FD71F0,Gijs,Kolen,male,1967-12-05,gijs.kolen@proton.me,(0648)-350305,nl,NL,Netherlands,Maastricht,6413 NP,Direct,Direct,True,mobile,2022-07-30 09:26:12,2022-10-15 14:50:16,2025-09-12 06:55:54,5,1786.21,105.68,2051.12,237.7,410.22,Gold,Occasional Buyer,True,36
CUST0000089,CK-8A7D38BD40A6,Vanessa,Bonanno,female,1964-10-29,vanessa.bonanno@yahoo.com,+39 33434131672,it,IT,Italy,Genoa,10153,Direct,Direct,True,mobile,2023-10-05 22:49:09,2023-12-19 08:41:04,2025-04-22 16:49:58,5,1805.63,55.66,2134.95,0.0,426.99,Gold,At Risk,True,61
CUST0000090,CK-0CE0C0B938E9,Kelly,Brasseur,female,1987-04-08,kelly.brasseur@yahoo.com,9126269166,fr,BE,Belgium,Bruges,73013,Paid Search,Meta Ads,False,desktop,2024-06-15 09:53:34,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0000091,CK-DC56D4629F7F,Goyo,Lobo,male,1995-11-21,goyo.lobo@hotmail.com,+34 973 52 55 34,es,ES,Spain,Barcelona,46994,Organic Search,Google Organic,False,desktop,2023-08-17 05:29:29,2023-11-16 13:14:41,2024-12-12 09:11:46,7,2267.33,94.38,2585.42,0.0,369.35,Platinum,At Risk,False,60
CUST0000092,CK-AD726BB54398,Lorenzo,de Ruiter,male,2002-07-17,lorenzo.de.ruiter@yahoo.com,(0242)-388496,nl,NL,Netherlands,The Hague,9532 FF,Direct,Direct,False,mobile,2025-04-10 15:06:17,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0000093,CK-06445A2B1356,Yasmin,Röhrdanz,female,2002-09-19,yasmin.rohrdanz@hotmail.com,+49(0)1845146270,de,DE,Germany,Düsseldorf,82814,Affiliate,TradeDoubler,False,mobile,2024-09-13 07:31:50,2024-12-18 00:44:24,2026-03-02 02:31:54,6,1421.68,0.0,1702.11,494.79,283.68,Gold,Loyal High Value,True,8
CUST0000094,CK-68F32867EDA8,Guy,Texier,male,2006-07-20,guy.texier@hotmail.com,+33 4 84 34 87 40,fr,FR,France,Montpellier,12749,Affiliate,TradeDoubler,True,mobile,2024-01-04 20:57:36,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0000095,CK-A3130F6C76EB,Audrey,Baron,non_binary,1981-07-07,audrey.baron@icloud.com,+33 (0)1 34 52 42 78,fr,FR,France,Lille,90537,Organic Search,Bing Organic,False,desktop,2024-05-27 14:11:56,2024-08-31 03:39:09,2026-01-10 08:06:31,8,4722.92,170.79,5462.55,0.0,682.82,Platinum,Loyal High Value,True,1
CUST0000096,CK-4A533065E7D0,Dan,Moran,male,1988-07-08,dan.moran@yahoo.com,946.324.7510,en,US,United States,Atlanta,10103,Affiliate,Impact,True,mobile,2025-12-20 17:46:33,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0000097,CK-E9CB0604B188,Joshua,Wagner,male,1973-06-01,joshua.wagner@proton.me,(651)235-4278,en,US,United States,New York,88039,Paid Search,TikTok Ads,True,mobile,2023-08-04 12:14:17,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0000098,CK-2CE98FDE0EAE,Robert,Evans,male,1996-11-07,robert.evans@hotmail.com,+1-612-941-1824x49353,en,US,United States,Denver,33415,Referral,Partner Blog,True,desktop,2022-06-22 22:39:20,2023-05-04 09:42:44,2025-10-24 11:48:19,8,2780.38,205.92,2780.4,1379.87,347.55,Platinum,Occasional Buyer,True,42
CUST0000099,CK-DC984E349865,Kimberly,Burgess,female,2000-10-09,kimberly.burgess@outlook.com,+1 (296) 532-8710,en,CA,Canada,Toronto,H7S 7C8,Social,LinkedIn,False,desktop,2023-08-23 23:24:06,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0000100,CK-1B3436415F87,Rosaria,Allard,female,2003-10-17,rosaria.allard@yahoo.com,001-418-345-1462x7048,fr,BE,Belgium,Ghent,82460,Paid Search,TikTok Ads,True,mobile,2024-11-30 09:28:19,2024-12-08 13:23:00,2026-03-12 21:08:59,4,2029.56,34.7,2413.78,0.0,603.45,Gold,Loyal High Value,True,4
CUST0000101,CK-9B3E92D4DC00,Taylor,Mathis,male,1978-01-09,taylor.mathis@hotmail.com,964-800-5242,en,US,United States,Miami,74020,Paid Search,Meta Ads,True,mobile,2023-05-09 13:48:12,2023-10-18 01:19:44,2025-08-11 06:02:04,8,3121.45,229.59,3137.01,24.41,392.13,Platinum,Occasional Buyer,True,34
CUST0000102,CK-F5820B1E2FD4,Noor,Brumleve,female,1966-02-09,noor.brumleve@yahoo.com,+3122 6916697,nl,NL,Netherlands,Rotterdam,9801 WR,Paid Search,Google Ads,True,mobile,2024-03-21 00:42:20,2024-05-09 21:33:10,2025-12-20 19:29:58,13,6531.83,393.05,7333.09,0.0,564.08,Platinum,Repeat Customer,True,10
CUST0000103,CK-2E3CD8EA970C,Sibilla,Schwital,female,2004-09-09,sibilla.schwital@outlook.com,09325 28809,de,DE,Germany,Munich,70154,Paid Search,Bing Ads,False,mobile,2025-03-08 01:07:47,2025-03-31 12:58:59,2025-06-11 06:48:00,2,141.69,26.01,142.94,50.44,71.47,Bronze,Occasional Buyer,True,51
CUST0000104,CK-94251F49D684,Roger,Petit,male,1994-08-19,roger.petit@hotmail.com,+33 (0)2 22 28 05 98,fr,FR,France,Montpellier,19540,Email,Newsletter,False,mobile,2024-02-25 08:41:06,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0000105,CK-D3B09E72550C,Adam,Jones,male,1988-09-30,adam.jones@yahoo.com,001-728-205-9826x204,en,US,United States,San Francisco,47399,Paid Search,Meta Ads,True,desktop,2023-12-30 16:55:52,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0000106,CK-B938A67AA604,Charlotte,Dupont,female,1998-01-10,charlotte.dupont@gmail.com,0495053315,fr,FR,France,Montpellier,97481,Organic Search,Bing Organic,False,desktop,2023-10-08 05:57:45,2024-10-18 10:25:13,2025-06-02 08:14:59,5,4936.24,66.0,5844.29,712.8,1168.86,Platinum,At Risk,True,61
CUST0000107,CK-B65D34525597,Daniel,Wright,male,1956-08-24,daniel.wright@proton.me,858-269-2322,en,US,United States,Seattle,24010,Direct,Direct,True,desktop,2025-11-07 13:39:52,2026-01-14 19:44:57,2026-03-01 16:30:18,2,749.74,44.03,762.17,0.0,381.08,Silver,Loyal High Value,True,8
CUST0000108,CK-9A180A3B03B7,Sam,Voortman,male,1999-02-28,sam.voortman@gmail.com,+3146 2704828,nl,NL,Netherlands,The Hague,4489JX,Social,Pinterest,False,mobile,2025-08-22 10:58:49,2025-09-28 11:04:33,2025-12-26 01:50:52,3,382.76,0.0,463.14,0.0,154.38,Silver,Repeat Customer,True,16
CUST0000109,CK-F4FFC6350589,Odette,Legendre,female,2004-08-14,odette.legendre@hotmail.com,+33 3 76 22 60 25,fr,FR,France,Montpellier,97662,Email,Winback Campaign,False,tablet,2026-01-31 12:38:28,2026-03-18 16:03:03,2026-03-18 16:03:03,1,446.52,44.65,482.24,0.0,482.24,Silver,New Customer,True,22
CUST0000110,CK-76BBA6944CFA,Suzanne,Evans,female,1962-11-29,suzanne.evans@gmail.com,+44(0)1154960871,en,GB,United Kingdom,Manchester,E2 6ZD,Direct,Direct,False,mobile,2025-02-08 23:34:34,2025-04-20 01:13:26,2025-10-20 03:34:16,2,1246.33,8.07,1494.8,0.0,747.4,Gold,Occasional Buyer,True,42
CUST0000111,CK-417F93FF9E61,Lara,Foscari,female,1998-11-01,lara.foscari@proton.me,36619283268,it,IT,Italy,Verona,22011,Referral,Customer Referral,False,desktop,2023-10-09 15:47:02,2023-11-03 07:09:20,2025-11-15 08:15:52,5,2972.16,65.25,3553.86,1162.68,710.77,Platinum,Occasional Buyer,True,44
CUST0000112,CK-4BC7AE1F244E,Nora,Koeman,female,1994-07-30,nora.koeman@proton.me,0957 015430,nl,NL,Netherlands,Maastricht,8911EW,Social,Facebook,True,desktop,2025-10-05 15:51:20,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0000113,CK-39D9CD664169,Editha,Bohlander,female,1960-01-09,editha.bohlander@hotmail.com,+49(0) 911718227,de,DE,Germany,Cologne,48963,Organic Search,Bing Organic,False,mobile,2025-09-02 17:36:12,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0000114,CK-C599DF920053,Norman,Cook,male,1984-03-23,norman.cook@gmail.com,(534)221-6073x37543,en,US,United States,San Francisco,87012,Organic Search,Google Organic,True,mobile,2024-09-20 11:44:05,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0000115,CK-FF3036D924EB,Xavier,Guyon,male,1986-06-05,xavier.guyon@yahoo.com,+33 4 15 21 60 73,fr,FR,France,Nice,25936,Paid Search,TikTok Ads,True,mobile,2024-04-26 16:55:10,2024-04-30 16:27:56,2025-11-17 14:04:00,9,6822.82,302.47,7734.79,620.04,859.42,Platinum,Occasional Buyer,True,34
CUST0000116,CK-C018A5E52862,Alex,Palmer,male,1991-12-28,alex.palmer@yahoo.com,+44(0)1514960848,en,GB,United Kingdom,Liverpool,E8 5EN,Social,Facebook,False,desktop,2023-08-15 17:45:04,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0000117,CK-846C02EAA2BE,Marion,Steele,female,1983-03-20,marion.steele@icloud.com,0113 496 0482,en,GB,United Kingdom,Liverpool,E4W 2QG,Direct,Direct,True,mobile,2024-06-30 21:42:19,2024-10-10 19:14:41,2025-12-01 02:27:56,3,1278.28,24.66,1504.34,475.17,501.45,Gold,Repeat Customer,True,25
CUST0000118,CK-E5ACC9151721,Néstor,Bellido,male,2000-08-15,nestor.bellido@hotmail.com,+34 849832764,es,ES,Spain,Seville,42943,Direct,Direct,False,desktop,2024-07-08 08:47:15,2024-07-10 08:32:32,2026-03-21 20:16:24,7,3007.66,0.0,3646.88,200.07,520.98,Platinum,Loyal High Value,True,1
CUST0000119,CK-B1D834F2EA00,Joseph,Maddox,male,1965-08-04,joseph.maddox@hotmail.com,118-451-4627,en,CA,Canada,Calgary,X2H5X9,Direct,Direct,False,mobile,2024-10-02 23:30:59,2025-05-04 12:24:48,2026-02-13 09:28:41,4,1978.04,143.61,2072.9,0.0,518.22,Gold,Loyal High Value,True,4
CUST0000120,CK-647C175B28AB,Michel,Marty,male,1981-11-27,michel.marty@proton.me,0370303654,fr,FR,France,Lyon,09891,Email,Lifecycle Campaign,True,desktop,2025-01-05 08:04:05,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0000121,CK-4BDFBF50ACDE,Tina,Mocenigo,female,1975-03-13,tina.mocenigo@icloud.com,+39 0445056413,it,IT,Italy,Bari,53042,Social,Pinterest,True,desktop,2025-07-21 17:13:51,2025-08-08 20:09:04,2026-03-14 21:41:36,4,1777.48,77.94,2073.44,0.0,518.36,Gold,Loyal High Value,True,4
CUST0000122,CK-48C8D324A644,Noemí,Gimenez,female,1978-08-17,noemi.gimenez@yahoo.com,+34 921 03 05 64,es,ES,Spain,Alicante,05337,Referral,Review Site,True,mobile,2023-05-24 12:48:32,2024-12-02 20:04:34,2025-10-15 19:44:24,4,1012.32,30.04,1195.45,0.0,298.86,Silver,Occasional Buyer,True,38
CUST0000123,CK-CDEEB1A4FFC9,Uschi,Reuter,female,1997-06-24,uschi.reuter@gmail.com,+49(0) 465787133,de,DE,Germany,Frankfurt,50983,Social,TikTok,False,tablet,2024-11-23 07:00:42,2025-01-18 22:52:21,2026-02-20 02:14:43,5,1283.88,0.0,1532.82,95.72,306.56,Gold,Loyal High Value,True,2
CUST0000124,CK-4821AA4C4969,Corey,Murphy,male,1991-02-13,corey.murphy@yahoo.com,645-486-8501,en,US,United States,Chicago,76600,Social,LinkedIn,False,mobile,2025-08-19 07:52:41,2025-09-13 05:27:12,2026-01-20 08:48:44,2,2088.14,197.64,120.73,0.0,60.36,Bronze,Repeat Customer,True,18
CUST0000125,CK-3C80C79C4A8E,Victor,Baker,male,1954-10-06,victor.baker@outlook.com,896-555-6981,en,US,United States,Atlanta,33887,Organic Search,Google Organic,True,desktop,2024-10-31 10:18:13,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0000126,CK-0519011EA144,Laurence,Marty,female,1992-03-16,laurence.marty@proton.me,04 78 01 42 94,fr,FR,France,Lille,05211,Paid Search,Google Ads,True,tablet,2024-08-06 11:00:18,2024-11-20 08:38:04,2025-06-07 06:23:54,4,601.25,70.45,206.1,0.0,51.52,Silver,Occasional Buyer,True,39
CUST0000127,CK-1B1BEAA6A6B2,Livia,Sauli,female,2004-03-21,livia.sauli@proton.me,+39 05222388495,it,IT,Italy,Bologna,25135,Referral,Customer Referral,False,desktop,2025-07-06 01:59:06,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0000128,CK-89E1CE921FE9,Lisa,Hernandez,female,1999-02-06,lisa.hernandez@yahoo.com,588 095 7015,en,CA,Canada,Winnipeg,B2K 8C2,Organic Search,DuckDuckGo,True,desktop,2024-07-03 00:26:47,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0000129,CK-2B34C9FABB31,Renée,Barre,female,1977-09-26,renee.barre@yahoo.com,0586981693,fr,FR,France,Nice,32145,Email,Newsletter,False,tablet,2023-04-26 06:42:44,2023-12-22 07:20:53,2025-03-13 21:09:15,10,2239.19,202.59,1907.52,249.41,190.75,Platinum,At Risk,False,60
CUST0000130,CK-755FE4A89464,Vanessa,Patel,female,1998-01-25,vanessa.patel@hotmail.com,927 824 8963,en,CA,Canada,Winnipeg,M8R 9P8,Email,Lifecycle Campaign,True,desktop,2025-10-31 02:22:44,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0000131,CK-DCE552BED160,Martin,Martin,male,1994-09-10,martin.martin@yahoo.com,+33 4 95 61 59 51,fr,FR,France,Paris,92407,Organic Search,DuckDuckGo,True,desktop,2024-05-11 05:25:55,2024-06-09 20:14:56,2025-09-09 12:35:41,7,3272.28,52.48,3863.76,0.0,551.97,Platinum,Occasional Buyer,True,34
CUST0000132,CK-598E2D140C8F,Florian,Limbourg,male,1997-09-04,florian.limbourg@icloud.com,+1-332-752-8809x570,fr,BE,Belgium,Liège,40807,Paid Search,TikTok Ads,False,mobile,2024-09-22 20:19:07,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0000133,CK-EEC1F21B5D8A,Amanda,Graham,female,1988-01-21,amanda.graham@hotmail.com,783.856.1595x14846,en,US,United States,San Francisco,91885,Referral,Review Site,False,desktop,2023-05-16 19:01:34,2024-04-29 15:45:33,2026-02-10 03:56:04,4,456.18,21.01,483.56,0.0,120.89,Silver,Repeat Customer,True,14
CUST0000134,CK-0422DBC8C395,Dominique,Denis,male,1955-07-04,dominique.denis@icloud.com,001-411-671-8227,fr,BE,Belgium,Bruges,69664,Referral,Customer Referral,False,mobile,2025-12-24 15:36:47,2026-02-09 05:59:23,2026-02-12 03:13:25,2,389.06,50.72,415.82,0.0,207.91,Silver,Repeat Customer,True,18
CUST0000135,CK-70D40C241BB4,Philippe,Ruiz,male,1999-05-27,philippe.ruiz@yahoo.com,04 76 64 82 36,fr,FR,France,Montpellier,85488,Social,Facebook,False,mobile,2024-04-11 07:33:55,2024-07-02 16:26:23,2025-07-23 01:12:42,3,1636.25,20.17,1939.29,472.85,646.43,Gold,Occasional Buyer,True,41
CUST0000136,CK-4022F685846A,Klaus-Ulrich,Hartmann,male,1986-10-14,klaus.ulrich.hartmann@gmail.com,+49(0)1031051834,de,DE,Germany,Hamburg,38299,Email,Winback Campaign,True,desktop,2025-01-27 06:19:42,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0000137,CK-08F50D1F9520,Claudia,Tommaseo,female,1967-11-20,claudia.tommaseo@yahoo.com,0322012266,it,IT,Italy,Palermo,50032,Email,Lifecycle Campaign,True,mobile,2025-11-26 21:37:12,2026-01-31 06:46:25,2026-01-31 06:46:25,1,216.0,32.4,223.99,0.0,223.99,Bronze,Occasional Buyer,True,43
CUST0000138,CK-2265AAEA51C7,Diane,Chauvet,female,1982-12-09,diane.chauvet@proton.me,0553804436,fr,FR,France,Nantes,97684,Referral,Partner Blog,True,mobile,2024-12-04 16:31:50,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0000139,CK-1AC0017E6C39,Cloe,Miranda,female,1955-05-23,cloe.miranda@gmail.com,+34 875767242,es,ES,Spain,Málaga,17162,Referral,Review Site,False,tablet,2023-09-14 07:12:08,2024-01-01 22:32:00,2025-12-17 21:35:48,6,2209.63,220.85,2418.54,0.0,403.09,Gold,Repeat Customer,True,10
CUST0000140,CK-A6DC672EA7B2,Thibaut,Bègue,male,1984-06-21,thibaut.begue@gmail.com,0637773872,fr,FR,France,Marseille,84186,Paid Search,Google Ads,True,mobile,2024-04-25 05:10:43,2024-05-05 13:50:44,2026-02-05 12:04:50,6,2124.72,211.58,2304.5,0.0,384.08,Gold,Loyal High Value,True,1
CUST0000141,CK-3204915EA5CB,Edward,Martinez,male,1954-12-02,edward.martinez@hotmail.com,(762)999-4680x44369,en,US,United States,Seattle,58406,Paid Search,Meta Ads,True,desktop,2024-01-15 20:43:27,2024-05-17 21:49:48,2025-09-21 08:15:07,5,1747.78,173.51,1700.2,0.0,340.04,Gold,Occasional Buyer,True,36
CUST0000142,CK-3B3F708FAA53,Mathew,Watson,male,1972-03-11,mathew.watson@icloud.com,(0191) 496 0095,en,GB,United Kingdom,Leeds,BA15 3BJ,Social,Pinterest,True,mobile,2025-11-11 09:54:43,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0000143,CK-1EC9F9B16D1B,Lorraine,Buisson,female,1954-08-26,lorraine.buisson@proton.me,0235343320,fr,FR,France,Lyon,06350,Paid Search,TikTok Ads,True,mobile,2024-05-02 01:27:04,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0000144,CK-987707BFA9D8,Lina,Hollander,female,2005-12-25,lina.hollander@proton.me,+31(0)782 489638,nl,NL,Netherlands,Eindhoven,8465HC,Affiliate,Impact,False,desktop,2025-10-09 03:19:30,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0000145,CK-C39BB397259A,Thérèse,Bourdon,female,1955-08-19,therese.bourdon@icloud.com,+33 (0)6 32 69 36 76,fr,FR,France,Montpellier,31251,Marketplace,Fnac Marketplace,True,desktop,2022-09-30 00:45:19,2022-11-27 14:41:47,2026-02-09 14:23:15,9,4149.27,406.82,4173.6,0.0,463.73,Platinum,Loyal High Value,True,1
CUST0000146,CK-834DCC11DF86,Salvatore,Gosset,male,1966-02-03,salvatore.gosset@yahoo.com,383.546.5787,fr,BE,Belgium,Ghent,29952,Paid Search,TikTok Ads,True,desktop,2024-10-21 18:53:41,2025-03-02 07:27:50,2025-11-11 12:14:39,3,1116.17,0.0,1350.57,0.0,450.19,Gold,Occasional Buyer,True,40
CUST0000147,CK-790355DF1E8D,Bryan,Post,male,1964-03-10,bryan.post@yahoo.com,(015) 0983930,nl,NL,Netherlands,Tilburg,1031VE,Referral,Review Site,True,mobile,2023-07-23 03:19:19,2023-10-14 20:27:21,2025-08-25 06:28:16,5,1112.85,28.3,1312.3,409.46,262.46,Gold,Occasional Buyer,True,44
CUST0000148,CK-DB341F493BAC,Victor,Lagarde,male,1998-12-02,victor.lagarde@hotmail.com,+33 (0)2 44 63 28 70,fr,FR,France,Lille,71355,Organic Search,Bing Organic,False,mobile,2025-07-10 05:51:19,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0000149,CK-C656B247689A,Chantal,Pineau,female,1972-05-17,chantal.pineau@hotmail.com,+33 6 36 88 95 79,fr,FR,France,Nantes,92616,Social,Instagram,True,mobile,2026-03-24 20:01:42,2026-03-27 04:09:39,2026-03-27 13:42:54,2,568.84,0.0,682.61,0.0,341.3,Silver,Repeat Customer,True,18
CUST0000150,CK-429518DB1FC6,Petrona,Jódar,female,1979-04-20,petrona.jodar@icloud.com,+34 959 653 287,es,ES,Spain,Málaga,06957,Paid Search,TikTok Ads,False,mobile,2024-02-05 04:13:14,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0000151,CK-607B8C488FDA,Hugo,Henk,male,1959-08-17,hugo.henk@gmail.com,06311 656670,de,DE,Germany,Berlin,06513,Paid Search,TikTok Ads,True,mobile,2024-08-30 16:49:12,2024-10-02 03:53:44,2025-07-12 12:25:26,4,2535.42,79.52,2922.52,0.0,730.63,Platinum,Occasional Buyer,True,39
CUST0000152,CK-E70A1813356D,Pénélope,Lévy,female,1963-08-01,penelope.levy@gmail.com,02 98 77 43 48,fr,FR,France,Lille,62741,Social,LinkedIn,True,desktop,2024-04-30 22:46:13,2024-11-16 18:48:12,2026-03-05 21:31:59,5,855.75,129.43,889.41,0.0,177.88,Silver,Loyal High Value,True,2
CUST0000153,CK-5ADF5D074B40,Isabelle,Paris,female,1996-07-19,isabelle.paris@proton.me,02 23 43 45 58,fr,FR,France,Rennes,11241,Paid Search,TikTok Ads,True,mobile,2024-11-19 10:29:12,2025-03-31 03:25:30,2025-10-19 17:43:25,4,517.03,21.22,609.99,152.81,152.5,Silver,Occasional Buyer,True,46
CUST0000154,CK-5EE186047FF7,René,Arévalo,male,1986-11-01,rene.arevalo@icloud.com,+34827226916,es,ES,Spain,Madrid,26009,Paid Search,Meta Ads,True,mobile,2024-11-03 05:45:58,2024-11-26 08:49:51,2025-08-30 07:48:44,4,1282.24,65.94,1471.72,0.0,367.93,Gold,Occasional Buyer,True,38
CUST0000155,CK-DAA71C823275,Glen,May,male,1999-12-10,glen.may@hotmail.com,+44(0)114 496 0718,en,GB,United Kingdom,Glasgow,G78 4WZ,Paid Search,Google Ads,False,desktop,2025-12-24 08:10:51,2026-02-08 19:51:32,2026-02-08 19:51:32,1,432.0,21.6,492.48,0.0,492.48,Silver,Occasional Buyer,True,43
CUST0000156,CK-8FA15A85E348,Clémence,Grondin,female,1963-08-05,clemence.grondin@hotmail.com,02 90 31 66 58,fr,FR,France,Marseille,59525,Paid Search,Meta Ads,False,mobile,2024-03-12 10:37:34,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0000157,CK-3ADBE2A6A7B0,Drago,Grein Groth,male,1986-06-09,drago.grein.groth@hotmail.com,07262 47317,de,DE,Germany,Leipzig,08013,Marketplace,Cdiscount,True,mobile,2025-05-10 16:37:51,2025-11-16 11:33:51,2026-01-18 07:56:15,3,646.01,67.0,689.02,0.0,229.67,Silver,Repeat Customer,True,16
CUST0000158,CK-8A8E213C236F,Antoine,Leclerc,male,1962-09-15,antoine.leclerc@yahoo.com,05 34 90 96 70,fr,FR,France,Montpellier,45405,Social,Instagram,False,mobile,2026-01-18 04:58:12,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,True,66
CUST0000159,CK-1C92F98823AA,Jessica,Lewis,female,1977-10-23,jessica.lewis@gmail.com,221.248.9513x4332,en,US,United States,Boston,32593,Direct,Direct,True,mobile,2024-01-28 18:29:10,2024-03-23 14:57:22,2025-11-26 21:59:27,9,3987.46,113.18,4192.92,0.0,465.88,Platinum,Occasional Buyer,True,34
CUST0000160,CK-69EE2DC6FAA1,Leah,Pasman,female,1955-08-25,leah.pasman@outlook.com,0738-299737,nl,NL,Netherlands,Eindhoven,7311 WB,Referral,Review Site,True,mobile,2026-02-10 21:06:51,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,True,58
CUST0000161,CK-6EB1E38F83C3,María,Solé,female,1977-05-04,maria.sole@hotmail.com,+34 986480184,es,ES,Spain,Murcia,51370,Marketplace,eBay,False,desktop,2024-12-01 12:06:13,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0000162,CK-4C030F80BC1E,Andy,Antoine,male,1986-11-17,andy.antoine@outlook.com,+1-239-730-1031,fr,BE,Belgium,Liège,09788,Organic Search,Bing Organic,False,mobile,2025-06-16 20:49:06,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0000163,CK-742F773CFD8E,Nath,Humbert,female,2004-05-21,nath.humbert@proton.me,+33 7 43 46 70 65,fr,FR,France,Bordeaux,85795,Marketplace,eBay,False,mobile,2022-11-06 11:35:04,2024-07-14 10:32:36,2025-11-19 20:43:52,6,1745.7,136.19,1931.41,388.27,321.9,Gold,Occasional Buyer,True,34
CUST0000164,CK-75AF4C432FC8,Océane,Ramos,female,1973-08-31,oceane.ramos@hotmail.com,+33 6 38 29 80 69,fr,FR,France,Bordeaux,72778,Direct,Direct,False,desktop,2025-11-30 23:44:21,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0000165,CK-FCC4960DDC2D,David,Ladeck,male,1963-03-29,david.ladeck@gmail.com,07360 260647,de,DE,Germany,Hamburg,68723,Referral,Customer Referral,False,mobile,2024-12-14 21:29:16,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
